timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T03:19:56+00:00	before_sequential_10	with_view_blockfile_n10	default	blockfile	262726492	249337320	173442552	69101888	10333016	2287300	42468	3128	3128	9961734144	15348							18	0			v2
2026-04-06T03:19:59+00:00	after_start_1_of_10	with_view_blockfile_n10	default	blockfile	262726492	249338464	172922860	69614000	10340276	2288396	45540	17200	94884	10486022144	12623432							20	1	2.887144		v2
2026-04-06T03:20:03+00:00	after_start_2_of_10	with_view_blockfile_n10	default	blockfile	262726492	249269524	172316120	70133444	10354148	2293740	45540	34364	198036	11010310144	25231579							21	2	2.980180		v2
2026-04-06T03:20:06+00:00	after_start_3_of_10	with_view_blockfile_n10	default	blockfile	262726492	249176376	171692196	70645600	10367736	2299268	48612	48388	301660	11534598144	37839789							22	3	3.088051		v2
2026-04-06T03:20:09+00:00	after_start_4_of_10	with_view_blockfile_n10	default	blockfile	262726492	249035868	171021052	71157880	10382264	2304796	48612	65552	405868	12058886144	50448062							23	4	2.923325		v2
2026-04-06T03:20:13+00:00	after_start_5_of_10	with_view_blockfile_n10	default	blockfile	262726492	248932856	170387052	71670024	10396608	2310336	48612	78084	507292	12583174144	63056398							24	5	3.083562		v2
2026-04-06T03:20:16+00:00	after_start_6_of_10	with_view_blockfile_n10	default	blockfile	262726492	248827084	169750452	72182240	10411464	2315876	48572	90604	612012	13107462144	75664797							25	6	2.923292		v2
2026-04-06T03:20:19+00:00	after_start_7_of_10	with_view_blockfile_n10	default	blockfile	262726492	248698596	169091164	72694460	10426916	2321424	48572	104684	714788	13631750144	88273259							26	7	2.832869		v2
2026-04-06T03:20:23+00:00	after_start_8_of_10	with_view_blockfile_n10	default	blockfile	262726492	248520056	168381572	73206676	10443376	2326972	48540	120288	818976	14156038144	100881789							27	8	2.895096		v2
2026-04-06T03:20:26+00:00	after_start_9_of_10	with_view_blockfile_n10	default	blockfile	262726492	248432356	167763176	73718956	10459696	2332396	46996	134332	923136	14680326144	113490382							28	9	3.003361		v2
2026-04-06T03:20:29+00:00	after_start_10_of_10	with_view_blockfile_n10	default	blockfile	262726492	248340752	167140776	74231112	10475524	2337944	46996	146856	1026228	15204614144	126099043							29	10	2.723443		v2
2026-04-06T03:20:33+00:00	after_cleanup_sequential_10	with_view_blockfile_n10	default	blockfile	262726492	249296476	171304920	71151336	10379424	2287304	48532	3092	3128	12058886144	15348							18	0		32.865807	v2
