timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T03:23:59+00:00	before_sequential_40	with_view_blockfile_n40	default	blockfile	262726492	249202864	173300972	69106176	10333352	2287372	47000	3092	3120	9961734144	15348							18	0			v2
2026-04-06T03:24:03+00:00	after_start_1_of_40	with_view_blockfile_n40	default	blockfile	262726492	249203168	172781424	69618356	10340916	2288464	50068	15640	93352	10486022144	12623432							20	1	2.989923		v2
2026-04-06T03:24:06+00:00	after_start_2_of_40	with_view_blockfile_n40	default	blockfile	262726492	249163556	172203860	70137888	10354840	2293816	50068	29732	198572	11010310144	25231579							21	2	3.048059		v2
2026-04-06T03:24:09+00:00	after_start_3_of_40	with_view_blockfile_n40	default	blockfile	262726492	249049596	171558640	70650112	10369012	2299344	50068	43776	301088	11534598144	37839789							22	3	2.894263		v2
2026-04-06T03:24:12+00:00	after_start_4_of_40	with_view_blockfile_n40	default	blockfile	262726492	248939112	170917824	71162332	10383404	2304872	50068	59404	404396	12058886144	50448062							23	4	2.958346		v2
2026-04-06T03:24:16+00:00	after_start_5_of_40	with_view_blockfile_n40	default	blockfile	262726492	248866672	170314636	71674544	10397752	2310340	51604	73472	508072	12583174144	63056398							24	5	2.976405		v2
2026-04-06T03:24:19+00:00	after_start_6_of_40	with_view_blockfile_n40	default	blockfile	262726492	248761892	169678560	72187272	10412856	2315876	51604	85992	612368	13107462144	75664797							25	6	2.951010		v2
2026-04-06T03:24:22+00:00	after_start_7_of_40	with_view_blockfile_n40	default	blockfile	262726492	248709832	169095548	72699556	10428124	2321424	53140	101608	716440	13631750144	88273259							26	7	2.991609		v2
2026-04-06T03:24:26+00:00	after_start_8_of_40	with_view_blockfile_n40	default	blockfile	262726492	248613332	168468496	73211700	10443084	2326844	53140	117212	818128	14156038144	100881789							27	8	2.884210		v2
2026-04-06T03:24:29+00:00	after_start_9_of_40	with_view_blockfile_n40	default	blockfile	262726492	248513060	167837404	73723912	10457640	2332400	51852	131328	920100	14680326144	113490382							28	9	2.917884		v2
