timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T02:56:12+00:00	before_sequential_10	no_view_blockfile_n10	default	blockfile	262726492	249500912	173672352	69043420	10319528	2285696	32508	3132	3092	9961734144	15348							18	0			v2
2026-04-06T02:56:16+00:00	after_start_1_of_10	no_view_blockfile_n10	default	blockfile	262726492	249491748	173144500	69563072	10324988	2286760	32508	7836	91964	10486022144	12609299							19	1	2.907563		v2
2026-04-06T02:56:19+00:00	after_start_2_of_10	no_view_blockfile_n10	default	blockfile	262726492	249353840	172475804	70082396	10340196	2292232	32508	15624	195832	11010310144	25203313							20	2	2.906243		v2
2026-04-06T02:56:23+00:00	after_start_3_of_10	no_view_blockfile_n10	default	blockfile	262726492	249281220	171872520	70601716	10354580	2297684	32508	20328	300820	11534598144	37797390							21	3	2.903498		v2
2026-04-06T02:56:26+00:00	after_start_4_of_10	no_view_blockfile_n10	default	blockfile	262726492	249206184	171266728	71121024	10368808	2303216	32508	26564	403256	12058886144	50391530							22	4	2.858039		v2
2026-04-06T02:56:29+00:00	after_start_5_of_10	no_view_blockfile_n10	default	blockfile	262726492	249084976	170615272	71639988	10384604	2308628	32508	31284	508416	12583174144	62985733							23	5	2.866003		v2
2026-04-06T02:56:32+00:00	after_start_6_of_10	no_view_blockfile_n10	default	blockfile	262726492	248955308	169954416	72159680	10398692	2314048	32508	35988	610592	13107462144	75579999							24	6	2.958175		v2
2026-04-06T02:56:36+00:00	after_start_7_of_10	no_view_blockfile_n10	default	blockfile	262726492	248801496	169270232	72678636	10413800	2319604	32508	40680	715116	13631750144	88174328							25	7	3.039340		v2
2026-04-06T02:56:39+00:00	after_start_8_of_10	no_view_blockfile_n10	default	blockfile	262726492	248704244	168641728	73198312	10430184	2325024	32508	45396	819608	14156038144	100768720							26	8	2.891052		v2
2026-04-06T02:56:42+00:00	after_start_9_of_10	no_view_blockfile_n10	default	blockfile	262726492	248591268	167997892	73717644	10446588	2330580	32508	53180	921760	14680326144	113363175							27	9	2.908205		v2
2026-04-06T02:56:46+00:00	after_start_10_of_10	no_view_blockfile_n10	default	blockfile	262726492	248500376	167376392	74236964	10463072	2335928	32508	57876	1024656	15204614144	125957698							28	10	3.000866		v2
2026-04-06T02:56:49+00:00	after_cleanup_sequential_10	no_view_blockfile_n10	default	blockfile	262726492	249421000	171499596	71091664	10363700	2285696	32508	3132	3128	12058886144	15348							18	0		32.722383	v2
