timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T02:56:55+00:00	before_sequential_20	no_view_blockfile_n20	default	blockfile	262726492	249496420	173667576	69043604	10315844	2285696	32508	3128	3104	9961734144	15348							18	0			v2
2026-04-06T02:56:58+00:00	after_start_1_of_20	no_view_blockfile_n20	default	blockfile	262726492	249467512	173120100	69563260	10321564	2286760	33404	7836	94868	10486022144	12609299							19	1	2.836334		v2
2026-04-06T02:57:02+00:00	after_start_2_of_20	no_view_blockfile_n20	default	blockfile	262726492	249402452	172524404	70082584	10336940	2292104	32508	12524	198976	11010310144	25203313							20	2	2.926220		v2
2026-04-06T02:57:05+00:00	after_start_3_of_20	no_view_blockfile_n20	default	blockfile	262726492	249271900	171863568	70601528	10351636	2297644	32508	18776	303292	11534598144	37797390							21	3	2.892075		v2
2026-04-06T02:57:08+00:00	after_start_4_of_20	no_view_blockfile_n20	default	blockfile	262726492	249196440	171256804	71121224	10367340	2303176	32508	25020	404848	12058886144	50391530							22	4	2.957690		v2
2026-04-06T02:57:11+00:00	after_start_5_of_20	no_view_blockfile_n20	default	blockfile	262726492	249087848	170616852	71641052	10382724	2308724	32508	31252	510040	12583174144	62985733							23	5	2.905869		v2
2026-04-06T02:57:15+00:00	after_start_6_of_20	no_view_blockfile_n20	default	blockfile	262726492	248946172	169945064	72160356	10398484	2313584	32508	37468	612864	13107462144	75579999							24	6	2.780966		v2
2026-04-06T02:57:18+00:00	after_start_7_of_20	no_view_blockfile_n20	default	blockfile	262726492	248852640	169320876	72679696	10414592	2319064	32508	42188	717620	13631750144	88174328							25	7	2.683621		v2
2026-04-06T02:57:21+00:00	after_start_8_of_20	no_view_blockfile_n20	default	blockfile	262726492	248762660	168700008	73199020	10430912	2324620	32508	48424	821660	14156038144	100768720							26	8	3.064873		v2
2026-04-06T02:57:24+00:00	after_start_9_of_20	no_view_blockfile_n20	default	blockfile	262726492	248646028	168052556	73718344	10445668	2330184	32508	53148	922084	14680326144	113363175							27	9	2.993374		v2
2026-04-06T02:57:28+00:00	after_start_10_of_20	no_view_blockfile_n20	default	blockfile	262726492	248502156	167378512	74237280	10462288	2335612	32508	59356	1027760	15204614144	125957698							28	10	2.807540		v2
2026-04-06T02:57:31+00:00	after_start_11_of_20	no_view_blockfile_n20	default	blockfile	262726492	248404276	166749268	74756984	10478212	2341168	32508	64092	1131384	15728902144	138552285							29	11	2.847838		v2
2026-04-06T02:57:34+00:00	after_start_12_of_20	no_view_blockfile_n20	default	blockfile	262726492	248294476	166108400	75276300	10494748	2346732	32508	70320	1235980	16253190144	151146936							30	12	3.040803		v2
2026-04-06T02:57:38+00:00	after_start_13_of_20	no_view_blockfile_n20	default	blockfile	262726492	248147748	165429944	75795624	10512236	2352288	32508	75004	1338928	16777478144	163741651							31	13	3.073016		v2
2026-04-06T02:57:41+00:00	after_start_14_of_20	no_view_blockfile_n20	default	blockfile	262726492	247997864	164748012	76314944	10530576	2357844	32508	79740	1444648	17301766144	176336430							32	14	2.895034		v2
2026-04-06T02:57:44+00:00	after_start_15_of_20	no_view_blockfile_n20	default	blockfile	262726492	247895072	164113300	76834264	10546476	2363392	32508	84460	1544720	17826054144	188931273							33	15	3.025594		v2
2026-04-06T02:57:48+00:00	after_start_16_of_20	no_view_blockfile_n20	default	blockfile	262726492	247759536	163446964	77353556	10563944	2367816	32508	92276	1648680	18350342144	201526180							34	16	2.956007		v2
2026-04-06T02:57:51+00:00	after_start_17_of_20	no_view_blockfile_n20	default	blockfile	262726492	247662148	162817536	77872908	10581892	2373384	32508	96972	1753084	18874630144	214121151							35	17	2.861797		v2
2026-04-06T02:57:54+00:00	after_start_18_of_20	no_view_blockfile_n20	default	blockfile	262726492	247519640	162144184	78391872	10600044	2378188	32508	103188	1856272	19398918144	226716186							36	18	2.859160		v2
2026-04-06T02:57:58+00:00	after_start_19_of_20	no_view_blockfile_n20	default	blockfile	262726492	247410980	161503800	78911536	10617660	2383084	32508	109460	1959068	19923206144	239311285							37	19	2.858780		v2
2026-04-06T02:58:01+00:00	after_start_20_of_20	no_view_blockfile_n20	default	blockfile	262726492	247306408	160867256	79430880	10634116	2388644	32508	115700	2063624	20447494144	251906448							38	20	3.148476		v2
2026-04-06T02:58:09+00:00	after_cleanup_sequential_20	no_view_blockfile_n20	default	blockfile	262726492	249346708	171414600	71092480	10373796	2285696	32508	3128	3092	12058886144	15348							18	0		65.979176	v2
