timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note
2026-04-06T03:00:14+00:00	before_sequential_40	no_view_blockfile_n40	default	blockfile	262726492	249455748	173621728	69046096	10322584	2285700	32508	3132	3096	9961734144	15348							18	0			v2
2026-04-06T03:00:18+00:00	after_start_1_of_40	no_view_blockfile_n40	default	blockfile	262726492	249482160	173130316	69565376	10326944	2286764	32508	9324	94868	10486022144	12609299							19	1	2.986823		v2
2026-04-06T03:00:21+00:00	after_start_2_of_40	no_view_blockfile_n40	default	blockfile	262726492	249395660	172512684	70085060	10340600	2292236	33816	14040	199872	11010310144	25203313							20	2	2.964675		v2
2026-04-06T03:00:24+00:00	after_start_3_of_40	no_view_blockfile_n40	default	blockfile	262726492	249258184	171844804	70604024	10354900	2297772	33816	18788	302076	11534598144	37797390							21	3	2.931181		v2
2026-04-06T03:00:27+00:00	after_start_4_of_40	no_view_blockfile_n40	default	blockfile	262726492	249192616	171247956	71123760	10370708	2303304	36888	26568	404544	12058886144	50391530							22	4	2.987393		v2
2026-04-06T03:00:31+00:00	after_start_5_of_40	no_view_blockfile_n40	default	blockfile	262726492	249085140	170610524	71642668	10387424	2308724	36888	31280	508344	12583174144	62985733							23	5	2.893874		v2
2026-04-06T03:00:34+00:00	after_start_6_of_40	no_view_blockfile_n40	default	blockfile	262726492	248992776	169987084	72161996	10401848	2314272	36856	35964	613940	13107462144	75579999							24	6	2.963055		v2
2026-04-06T03:00:37+00:00	after_start_7_of_40	no_view_blockfile_n40	default	blockfile	262726492	248874256	169337256	72681684	10416084	2319828	36856	43740	716868	13631750144	88174328							25	7	3.032922		v2
2026-04-06T03:00:41+00:00	after_start_8_of_40	no_view_blockfile_n40	default	blockfile	262726492	248748280	168680436	73200988	10432176	2325384	38392	48472	819876	14156038144	100768720							26	8	2.991546		v2
2026-04-06T03:00:44+00:00	after_start_9_of_40	no_view_blockfile_n40	default	blockfile	262726492	248606612	168008392	73719960	10448816	2330932	38392	53180	925136	14680326144	113363175							27	9	2.920142		v2
2026-04-06T03:00:48+00:00	after_start_10_of_40	no_view_blockfile_n40	default	blockfile	262726492	248520412	167390940	74239640	10465568	2336480	43000	59424	1028504	15204614144	125957698							28	10	3.184981		v2
2026-04-06T03:00:51+00:00	after_start_11_of_40	no_view_blockfile_n40	default	blockfile	262726492	248417220	166756408	74759452	10481592	2342028	43000	64140	1132848	15728902144	138552285							29	11	2.999481		v2
2026-04-06T03:00:54+00:00	after_start_12_of_40	no_view_blockfile_n40	default	blockfile	262726492	248303120	166111544	75278796	10496012	2347460	43000	68828	1235772	16253190144	151146936							30	12	3.026474		v2
2026-04-06T03:00:58+00:00	after_start_13_of_40	no_view_blockfile_n40	default	blockfile	262726492	248141372	165419432	75797748	10512412	2353016	43000	73548	1341364	16777478144	163741651							31	13	2.869990		v2
2026-04-06T03:01:01+00:00	after_start_14_of_40	no_view_blockfile_n40	default	blockfile	262726492	248043988	164790144	76317468	10527996	2358576	43000	78256	1446692	17301766144	176336430							32	14	2.927423		v2
2026-04-06T03:01:04+00:00	after_start_15_of_40	no_view_blockfile_n40	default	blockfile	262726492	247929004	164143216	76836764	10545324	2364132	43000	86072	1549184	17826054144	188931273							33	15	2.983276		v2
2026-04-06T03:01:08+00:00	after_start_16_of_40	no_view_blockfile_n40	default	blockfile	262726492	247793104	163475452	77356088	10561464	2369680	39988	93920	1653964	18350342144	201526180							34	16	2.960553		v2
2026-04-06T03:01:11+00:00	after_start_17_of_40	no_view_blockfile_n40	default	blockfile	262726492	247722420	162873452	77875388	10579124	2374556	38372	98624	1758296	18874630144	214121151							35	17	3.018249		v2
2026-04-06T03:01:14+00:00	after_start_18_of_40	no_view_blockfile_n40	default	blockfile	262726492	247636892	162258300	78394732	10594372	2380132	38372	104852	1860772	19398918144	226716186							36	18	2.997003		v2
2026-04-06T03:01:18+00:00	after_start_19_of_40	no_view_blockfile_n40	default	blockfile	262726492	247475456	161565996	78914028	10611980	2384572	38372	111076	1963968	19923206144	239311285							37	19	2.955269		v2
2026-04-06T03:01:21+00:00	after_start_20_of_40	no_view_blockfile_n40	default	blockfile	262726492	247377000	160935396	79433368	10629880	2390132	36784	117344	2069344	20447494144	251906448							38	20	3.095307		v2
2026-04-06T03:01:25+00:00	after_start_21_of_40	no_view_blockfile_n40	default	blockfile	262726492	247288444	160315576	79952668	10647856	2395008	35200	122048	2173356	20971782144	264501675							39	21	2.993043		v2
2026-04-06T03:01:28+00:00	after_start_22_of_40	no_view_blockfile_n40	default	blockfile	262726492	247142720	159637816	80472016	10665776	2400584	35200	126716	2277156	21496070144	277096966							40	22	3.010975		v2
2026-04-06T03:01:32+00:00	after_start_23_of_40	no_view_blockfile_n40	default	blockfile	262726492	246960836	158923976	80991324	10681336	2406132	33656	133004	2381188	22020358144	289692321							41	23	3.062044		v2
2026-04-06T03:01:35+00:00	after_start_24_of_40	no_view_blockfile_n40	default	blockfile	262726492	246854228	158285388	81510660	10699812	2411684	33656	140832	2485092	22544646144	302287740							42	24	2.814187		v2
2026-04-06T03:01:38+00:00	after_start_25_of_40	no_view_blockfile_n40	default	blockfile	262726492	246717268	157616612	82029980	10717724	2417120	33656	145516	2589476	23068934144	314883223							43	25	2.917611		v2
2026-04-06T03:01:42+00:00	after_start_26_of_40	no_view_blockfile_n40	default	blockfile	262726492	246610660	156978392	82548936	10735576	2422676	35192	150244	2691716	23593222144	327478770							44	26	2.880499		v2
2026-04-06T03:01:45+00:00	after_start_27_of_40	no_view_blockfile_n40	default	blockfile	262726492	246491648	156328228	83068596	10753384	2427012	36728	154948	2793560	24117510144	340074381							45	27	3.011760		v2
2026-04-06T03:01:49+00:00	after_start_28_of_40	no_view_blockfile_n40	default	blockfile	262726492	246326608	155631176	83587940	10771720	2432584	35148	161188	2898384	24641798144	352670056							46	28	2.937912		v2
2026-04-06T03:01:52+00:00	after_start_29_of_40	no_view_blockfile_n40	default	blockfile	262726492	246279376	155051972	84107256	10789440	2438148	33608	165856	3002608	25166086144	365265795							47	29	2.993762		v2
2026-04-06T03:01:56+00:00	after_start_30_of_40	no_view_blockfile_n40	default	blockfile	262726492	246178224	154418832	84626588	10807396	2443704	35144	170596	3107332	25690374144	377861598							48	30	2.986848		v2
2026-04-06T03:01:59+00:00	after_start_31_of_40	no_view_blockfile_n40	default	blockfile	262726492	246063468	153772288	85145908	10825200	2449132	35112	175300	3211720	26214662144	390457465							49	31	3.023509		v2
2026-04-06T03:02:03+00:00	after_start_32_of_40	no_view_blockfile_n40	default	blockfile	262726492	245948960	153126560	85665204	10842568	2453888	32508	181540	3313336	26738950144	403053396							50	32	2.953293		v2
2026-04-06T03:02:06+00:00	after_start_33_of_40	no_view_blockfile_n40	default	blockfile	262726492	245860156	152506784	86184524	10860204	2458452	32508	186236	3418180	27263238144	415649391							51	33	3.099488		v2
2026-04-06T03:02:10+00:00	after_start_34_of_40	no_view_blockfile_n40	default	blockfile	262726492	245728748	151843296	86703872	10878452	2464020	32508	190948	3521256	27787526144	428245450							52	34	2.937038		v2
2026-04-06T03:02:13+00:00	after_start_35_of_40	no_view_blockfile_n40	default	blockfile	262726492	245618392	151201004	87223184	10894688	2469576	32508	195648	3625096	28311814144	440841573							53	35	3.087762		v2
