timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	mem_shmem_kb	mem_anonpages_kb	mem_sreclaimable_kb	mem_kernelstack_kb	mem_pagetables_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	containerd_main_pss_kb	shim_urunc_pss_sum_kb	qemu_pss_sum_kb	cgv2_containerd_current_bytes	cgv2_shim_current_bytes_sum	cgv2_qemu_current_bytes_sum	cgv2_runtime_current_bytes_sum	cgv2_runtime_anon_bytes_sum	cgv2_runtime_file_bytes_sum	cgv2_runtime_slab_bytes_sum	cgv2_runtime_shmem_bytes_sum	system_pss_all_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	thin_data_used_blocks	thin_data_total_blocks	thin_meta_used_blocks	thin_meta_total_blocks
snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note																																						
56	40	0.927348		v2																																						
2026-04-16T23:58:02+00:00	after_start_50_of_200	seq200_view	default	devmapper	262726528	245563592	172553484	67985220	6526556	2717340	15240	8998280	4192888	103248	119592	73092	557172	5164456	119598	232399	4623524										118112911360	630177768	dm:containerd-pool	0.1497	0.1743	160759808	18718720	dmsetup	2453	1638400	4570	2621440
66	50	1.086832		v2																																						
2026-04-16T23:58:15+00:00	after_start_60_of_200	seq200_view	default	devmapper	262726528	244300540	171219328	68003812	6549436	2770500	15892	10096384	4192988	110112	127024	74628	668560	6202140	121602	274186	5547016										118112911360	756232518	dm:containerd-pool	0.1589	0.1755	170655744	18841600	dmsetup	2604	1638400	4600	2621440
76	60	1.053804		v2																																						
2026-04-16T23:58:27+00:00	after_start_70_of_200	seq200_view	default	devmapper	262726528	243226536	170078380	68018100	6571824	2823816	16532	11200636	4192960	116992	134592	77668	781536	7233452	127134	315786	6468822										118112911360	882293668	dm:containerd-pool	0.1687	0.1766	181141504	18964480	dmsetup	2764	1638400	4630	2621440
86	70	1.016964		v2																																						
2026-04-16T23:58:41+00:00	after_start_80_of_200	seq200_view	default	devmapper	262726528	242214624	168994768	68036964	6593172	2876976	17160	12283408	4192964	124000	141452	76112	896084	8258872	125073	358000	7384596										118112911360	1008361218	dm:containerd-pool	0.1785	0.1778	191627264	19087360	dmsetup	2924	1638400	4660	2621440
96	80	1.035343		v2																																						
2026-04-16T23:58:54+00:00	after_start_90_of_200	seq200_view	default	devmapper	262726528	241097760	167811988	68050716	6614888	2930148	17800	13384504	4192920	130848	148820	77616	1009096	9296752	127346	400298	8308024										118112911360	1134435168	dm:containerd-pool	0.1887	0.1789	202637312	19210240	dmsetup	3092	1638400	4690	2621440
